sender,volume,transfers,avg_value
TSvPkXSiGSWAHszpb4PvCJg4BqDHfomvWg,80.0,1,80.0
TBx3DKMTp7pD1PZXGmBrAiSNQVHoHf6v7y,80.0,1,80.0
TS7gxYQ5M8z6tSc5RiEbonLH4kcFCLbyUi,80.0,1,80.0
TY5ZVa68utLrKbCW8vayY3CjBJGAktjFm6,79.9999,1,79.9999
TG8neo5yQ79FfuMB9DDL1mRsLC6mxtnoYz,79.9999,1,79.9999
TAUYqQfnmGcbZGyAVH1V72qAgXqa4QoyYo,79.9999,1,79.9999
TLD3UxmPTtnuUtW1oeHRd5vQ4kB1VNJkjs,79.9999,1,79.9999
TYsNK6M32Dv97uPP1PUisBaa1m2JKvkfKC,79.99,5,15.998
TWUxKoNFTtRmgeDzTXMqTPUYhv6kabyvQa,79.96,1,79.96
TL6Wpg6VNQ57YvCJwbtKQ42MwRQeULTya9,79.879022,1,79.879022
TX89Wwy2ooa5ChyXeFyAbEgARJ2i46qyR1,79.870209,2,39.9351045
TPgaV4zXpLoW1LEarvV6xRVjav1MEfw4oW,79.702126,1,79.702126
TSRRuDCnbcLoAsv34ik16tdJgWhCcgQr7f,79.66,1,79.66
TNVhqgeKkBHTD89j3VWmxJD6cCRVSiafvp,79.588414,1,79.588414
TVMGnnZvuPkzn5BkvbFYTqiJkhfGjSizcq,79.5,1,79.5
TMQn5ULrgHPhjV5t81NgtXAN2anq8Eub1Q,79.301297,1,79.301297
TVG35TWA7PT28pmaa72nFUHrzgfgcxTvht,79.11544,1,79.11544
TA4f39NZacfukme4XsgBksxpCYpFdJRka7,79.0,1,79.0
TUbVvSn2EXdgvLpspWHmSvZHJrVac6oMYr,79.0,1,79.0
TRroX6ZPKVukqLR14taQkLMjxjQo1r2ph8,79.0,1,79.0
TDbktLkKLjx1RUukW2a4uHNxQHXVc2EGo8,79.0,1,79.0
THHTYXXihf8nHPTvFfSDioBc8DdG1PjjcR,79.0,1,79.0
TCnDZVxJEynamkEgHN5PeSxHyKXeuMVANk,79.0,1,79.0
TMxivwPLhRFjdzxPQJa2qGG16WCon6QeDj,79.0,1,79.0
TSwS4XegogDqfestYQtxeS39sxAd5C74Rp,79.0,1,79.0
TVYLVke75F5c6PhKmRJ9H27CHnq9e993yX,79.0,1,79.0
TQsjiWGaNSZXLL3xW7YFe5iGL4BSZWrsiF,79.0,1,79.0
TNZoSVGhHrzrKzXYdiTpumcnjAHuGxvePq,79.0,1,79.0
TQS7aKQ7WvpLWkoKaAGXWcN64ZFRtQnKTj,79.0,1,79.0
TLZZdWo6hV2QgYq3YEEven3d2mDJGtM1o6,79.0,1,79.0
TWKFFjbNi3oCMPeBqoxKVbQeWp9wKkdsTT,78.999,4,19.74975
TWDWYiYYuwrp3sr3ksSgP1mcmpNwsuyZgE,78.901227,1,78.901227
TEpfxqQTLAkGzcpWhnKKyvx1pZYqCZnnyP,78.900001,1,78.900001
TKfAuNjWxvAmfQtYgEFXb3oFJ3RddZi7qf,78.8045,1,78.8045
TSUJ7g9sLnZt5DPBLjnP8TjUv5tJgdrujP,78.61,1,78.61
TRGYK1sfCMYi977ADVu5b1ryC83eo1XySo,78.59258,2,39.29629
TP5FMRsSygiEpa8vHpj3BjFUzzjm753WMA,78.5,1,78.5
TW4Vym9ErMz7qPh5rB1FXNeRegvFa4YWot,78.439,1,78.439
THN4gjTz3U98CUzMubs2DT3XqAo59s9Fut,78.102134,1,78.102134
TS22duBhoEFLuvmgfEQLBJqLyYkyUnfdKp,78.0,1,78.0
TU5p8abBH93ULtRC9ft31YN8GjDdxpW1Un,78.0,1,78.0
TCxyH4UGbmJh7XvksJeoL7EMDQoD4wYoXj,78.0,1,78.0
TMYw46d8RBPNxGN88SMLjN4ZnJqNtLPo8D,78.0,1,78.0
TXNiqfHtsgLGaABSBvgom3Xz7Mn5qBPJc6,77.9999,1,77.9999
TVeS3iam9iXvXPa7gk1sXa4iM5P84qmx6q,77.9999,1,77.9999
TQj5Kav4taBWnzmmrUiJVbTzcaz3ZGHUs6,77.86,1,77.86
TSnibD29q1snLQcXyXQzrS3bEeLBbqawP2,77.86,1,77.86
TAQRt5vw3BuWT6drLazdzWfA6XRThFeBDH,77.840199,1,77.840199
TEREkzJNB5znK6eBDvPhf2gEESTXSpCFQ2,77.84,1,77.84
TByu4Z7bg51FnTpLCrn9t7x2NqJYKGFEfH,77.602105,1,77.602105
TCMCxpoNQ4nRF1NEAzT55RzTfVYyd9QVjw,77.50487,1,77.50487
TMJXRwiExScwJoukrHMrS6DYyvjHonrDGU,77.49,1,77.49
TG9hR4hr3sG7F2QrzRNHd22ahqGTh7FUEg,77.42,1,77.42
TDjiP9x8Rq7F5T8etSp4W8f9HAc8PuH1WN,77.33865,1,77.33865
TEjHFBT2QvxqDDd4rJg2vVZxDKgQwAp3Pp,77.32,1,77.32
TBF3J1hY5PbruyWgtpUR9EFkYgYnefwNk1,77.26,1,77.26
TMxjTBMDyrZEaXwpancUjEapPYEtLQBTJf,77.22,1,77.22
TAPWFUP5do4X8WcDBZnm1tnqTD6prrF5Cf,77.185766,1,77.185766
TGpSog2JGT5p3VZLpFBQix9NjbR5Acpy4a,77.134897,1,77.134897
TLe8VKwYHAmmXzP88MEBzrAkLMdpv1NuWA,77.070816,1,77.070816
TBMG7uoDzxwGuXZuxNhFopSScvp1iyjgJU,77.0,1,77.0
TN4yqKBhtFPag3gddMccBTWwBYScBUshbb,77.0,2,38.5
TJ9oLBeVuSofD2qNVUK94i82oUEcFLnieK,77.0,1,77.0
TNEdZVfWVy4ZytpneM2HXZznmK5fhtQEkA,77.0,1,77.0
TVGMyPYsEXvRsLhhWZvHajUoi3dP5WTWM3,77.0,1,77.0
TBWdSaVuDEptPUYLwp1w9RNqByjysrxuHH,76.9999,1,76.9999
TTGxNhyjiB9QBcjG812GkX8EF3A3D5YbSU,76.99,1,76.99
TVzRTEtMa9PwiGXYUidWqFSHQqEVQbDVCf,76.984,2,38.492
TXj3vpoqsERjFpWv5gUAByxB27Xyy62fZQ,76.923,1,76.923
TNqPnNQBQ3DHz4FEbVz8nktZhor7EpCvN1,76.87610000000001,2,38.438050000000004
TJRFJHgqXau1jro4qM984hpkgenE1E4FKn,76.674358,1,76.674358
TEJ9rUAHjRFmSa34vr5R2fJDispxi3z86K,76.638966,1,76.638966
TXPy2QDwTQDY48EbPH1FcS2eNgTfbMDBjr,76.5,1,76.5
TLJ6TMWJhkqHhf5mEBTFozKbU2FWxTknqb,76.42006,1,76.42006
TVteEhivGeDMqvmR5JT45vfYVfXfq74KyE,76.38,1,76.38
TBRLFHVFHtnUKeGHmFn64mnrucEUsNAWGQ,76.35,1,76.35
TYmydNGLTWktYUh4vsAr5DNJtE19TxBCJL,76.28,1,76.28
THbnQgKNkmdkjpVzTPKxPVGynN7kqVt22V,76.15,1,76.15
TA2oRrUYJ3rHbm4D2RwqDv8qH23KkJAnMg,76.13,1,76.13
TKFHdQLD7H8n7B4KW5SzNiL6owKG7UqZKa,76.026473,1,76.026473
TKM5kiM2f3H5Lfy4zCfVB6ymbxGVxCJ46X,76.0,1,76.0
TRwLEe32uuvSo5F3pUeXkDtStcAaitt8Jh,76.0,1,76.0
TWatNqKfUjCcw2KqUXQHTRYpr6hvzxBjFJ,76.0,1,76.0
TYyi1dw5j9M5d579PLwjrjXgqJEBjCDcqE,76.0,1,76.0
TPdMxTmXoF3vm3aMshZfqFG9zXJ4TU5oCe,76.0,1,76.0
TR5on2KHXufFFFGUU3aiW3SDxbBf5MoE3m,76.0,1,76.0
TCqCiEnmN6czLCw1FcgErUoD5hcadfWt7U,76.0,1,76.0
TWWW5fnCNRNL4V77jG7vfM9fP3JgC7e1GP,75.9999,1,75.9999
TXF995SBTra6zNhf5B8yghihz2JYdDS4zK,75.9999,1,75.9999
TGcbuKqzpvRvYtrgAcbXrDUdaux6CNAtAn,75.9998,2,37.9999
TNG89e8jmJrWcLeoH5ZPW3qys3HXBBu75W,75.8945,1,75.8945
TYFZxco1gBPHBA2yjvrmTaLMDCAvvz28g8,75.74,1,75.74
TJKCgi5oMFRrDMbDHqPXw19nWbE2PF21om,75.52,1,75.52
TKi5GaJxQix6mBhv1VrycRLqh9xfrJ2HCn,75.434093,1,75.434093
TCNUZVyQZkgSMjrR8NxVuxCeNa5HXe9h5s,75.41,1,75.41
TMm6XFgvQ7f1QKoke78hru47afksh3gVU7,75.35905,1,75.35905
TKhKoEb3rEjT7eH2Ntdc718Sis6EzVEvRT,75.07,1,75.07
TKzpKvDHa2Mq8tWLGdTgDdMTPjVJUavmJU,75.07,1,75.07
TNWjzVwZR5LWLMtpr3db6EquHPGXCccY5t,75.029307,1,75.029307
TJWgEmbZAUKhZkAEfGwBJCXMiBA7QByxUR,75.029307,1,75.029307
TUnWKBDE9U3gV1J2bacozAK8ezqdYgsp1J,75.0,1,75.0
TLqpMpaHM1UPRTGjDoWyvCSuDYJGGFGRKc,75.0,1,75.0
TMh2qL6NEm77hFm7gJCD4L7XoSPkEavc5x,75.0,1,75.0
TSgcEeWVzCqS3NmN6o1RuXB8YSeRYrujkU,75.0,1,75.0
TUwRSw7UPMXmjmbbdEV2cbUiXH5iECB6NC,75.0,1,75.0
TN9kzLGAvBFgdeo4jFSPA4tkpUPcYcahSh,75.0,1,75.0
TKpiQLmcgN62NXR1grtKEfRPZMz97Q7Srp,75.0,1,75.0
TMohSDBgZSRXpDJrNuF8gyVHCFz2pZVvK8,75.0,1,75.0
TEcdZAWbN8Cuge7o8EmbCwmVyMb5wC3fyR,75.0,1,75.0
TZ48bULjLAwaXJWz8QMu2sgWKMnEJq9u1x,75.0,1,75.0
TKWiVmuHDAjZbqH3hfpgbuk58u2uhD6zky,75.0,1,75.0
TPZXtEtz9qcCMKhUqV2JcAjp62bjKzJrK3,75.0,1,75.0
TXThJRE9WvVx6NTHomM5qx9T7xqPSiQ2ou,75.0,1,75.0
TUAE9ZXTufKfdBKx9wA2ijEuGa6iw6g3ZD,75.0,1,75.0
TY6uHgB7QQhuRzc9YZaSw6ckfwfLRaVFJV,75.0,1,75.0
TWN5U2qe6NTLoGnxBYuN4wQkKSD2nunmDD,75.0,1,75.0
TQhLKn1eAUGFCPSeFhnXAzyKeobsegk2V1,74.981879,1,74.981879
TXrG26eBfvGQ9wRgRBhF7JF37vjWiRDxQm,74.977906,1,74.977906
TP57yZaNAjeAHdaDXWGTibQNHV3S1S1sB7,74.967345,1,74.967345
TUQtUEAnr6ViCpoTM7wt5xXAyAqh4feU2K,74.886,1,74.886
TDbHTzn4MDt9dW7E9KR7SPvke3rZgCwYuC,74.82,1,74.82
TCqy2tkK7AnUt769SrNb9TxDj2MMT6DBc4,74.794314,1,74.794314
TQC8jbXaKXwbz4pJAdwN13DoqgkrNWCFes,74.71,2,37.355
TTMAv7pftjcRcfF84R9Qh8VLeCjox75XrU,74.7,1,74.7
TYDZVHHpqfs7qTu392665PhKNZKnC1VUQW,74.6,1,74.6
TNx6ejJVHVwHVb3eAxdWNxjjgQuxdKjRLX,74.56372200000001,2,37.281861000000006
TWDzvCDTHeGReN7R3QRtVHA2BFFev4ponK,74.5,1,74.5
TRLxDxsbVi73D1NXsHxmZPCUj83gS25xSV,74.491,1,74.491
TNMjQnftbWugFwRftC85psQCW98Kef81u5,74.412,2,37.206
TPrAv1Bpj3Z7XiVkrFt168ZpWJShv8jjgj,74.33,7,10.618571428571428
TF6kjARC2LnK6LGmgt5vwsHHQeK4vX9yXo,74.2277,1,74.2277
TUSoTAuHarQoupeCju7rTSgeFkHRnmfLC6,74.1599,1,74.1599
TDKjGbrQ4zmZ5HhrpH8KfvYNYWNizdoNbt,74.1274,1,74.1274
TWMc5A6gCVyEVXUzbSdWeQpwUHvpXHCBFE,74.034902,1,74.034902
TFKfYog2rVY8AB89cYqmhhASwqupmZ4XMZ,74.020668,1,74.020668
THXD3SXsPTZMxsgpLRv7XGiY4QXFfpPkvP,74.0,1,74.0
TDVs5HrR8q4Yb7FgAyiFT47K7mePzwKDCD,74.0,1,74.0
TPWVjMLARC6E9toU8Lv45ihXnTQHxebw4W,74.0,1,74.0
TTskaHbXJVmXbHG9Sm2pY9ka5fddeQKAkA,74.0,1,74.0
TMWgyKfkxweJJs7UsHvxXKaFuaar3wCUxd,74.0,1,74.0
TErkPDJ1zrymwmtSbdgBjnVQ394dK4svTn,74.0,1,74.0
TJupLSpgXqPtFD3zXMtw2FkASGauSKVjcw,73.82000000000001,2,36.910000000000004
TKDMfr2JiaNs4KfosCxd2ZHupaPoHaqpvs,73.77,1,73.77
TUqwz3tdounoEgEyrg1fgDs81XnJmp6hQU,73.7,1,73.7
TUPdX5HAEVyXCjFYDWw7FWpfLAwR6Ad96g,73.67598,1,73.67598
TJxgjjpimV4g41naw9eGfocG463cLAEHQj,73.675,3,24.558333333333334
TBU5Ge1P4iXs9QEN6poksBVYWRAuuubJfE,73.62,1,73.62
TL3YrWitNALGAwDAnwa5fbiD6zQ1T1y6QB,73.55,1,73.55
TEVsGLspft3dJXCDUwV7QSGqfq4jaCgavG,73.5,1,73.5
TPEkCqFG5uistvFDEuCdJQESqPYLTZnvos,73.255243,2,36.6276215
TR91YcS8VbSytnkdR618uf4bsjjEoiEmrH,73.05855,1,73.05855
TYgz1DQ3ifVMGxSU1R9moVJCNA5gtvJCXi,73.035776,1,73.035776
TH1AA7RfjJNqrWsSaLfo9QRttQVpHbrVjk,73.035349,1,73.035349
TEkpdBjiktg4nNKgdTae3AuwBNJTCrBTFu,73.0,1,73.0
TXf45FdRnS5sfuTLKaBRkECkCxmYW5tcXc,73.0,1,73.0
TTfyrDhbKerNuiK6KSvH4iAGStgBfRysjQ,73.0,1,73.0
TKDtTvLJY2zfa7Vauhs9TxVbiuKxfXzYnV,73.0,1,73.0
TCmxiwydQcqUxtMriK6fxbQeNhzGmA2aBt,73.0,1,73.0
TK2nS45Gi76xM27P4L3nWtHqDbyJhvmKcF,73.0,1,73.0
TLV99fm83QqwxT7JBticSgfc4xASBqzAgB,72.979771,1,72.979771
THmLcptmcH4LY3pPfstgDrJ1jsNM7Mbtua,72.78,1,72.78
TVNR6HprpjHJY7rovTaEgGk2RbFSf6RyoA,72.7,1,72.7
TJVp1UURJsydPXutiqiUs9UZmFvksuuNeL,72.64,1,72.64
TK6pmX6h6c8Dqoydkr5QCaBGKR22YeJd6w,72.6224,1,72.6224
THgdCxdniHKTp1JNU6oxjJYniFRHXCQ4PQ,72.6224,1,72.6224
TN3YEpk79unjGDYADxEj9Pwb92e2dKzfuh,72.6,1,72.6
TXXy7MVUGCwquYngzWozLf6J3fUZuUKdtW,72.570899,1,72.570899
TGZFR5avfx1cZBRP4GvmAwzAtUCZAZhapL,72.5,2,36.25
TAVQTyTG9rLebnKu44NZRQer7tRg35Am9b,72.5,1,72.5
TFNfncwdVGyJsnBdSANVLLn2BGgQxRLs2o,72.46,1,72.46
TLqmGawtxcoYupSHSREwmfTgssudjBEU7F,72.4113,1,72.4113
TGTFk99Rh1xwuR4JbrGNmQaPCuf9HQKsDZ,72.35115,1,72.35115
TEimbJJgeCUWFYJsSszPmAAUaGxjMbiMzJ,72.331253,1,72.331253
TQ9b3a7xoBMztuyGuTLDiTkysiHoemzb6Y,72.33,1,72.33
TVbhKaPZPhikLir4HZDSp5UjZ5STQEv6pS,72.19,1,72.19
TXE6hGar9W7NGoneWKYeWF1YyqQwoKYBEV,72.16,1,72.16
TGTLxbnL3NqgeyR1Ag3MFsrMZqmGkVp4La,72.152,1,72.152
THC4td5McGmBAkZtHpPDK44TV3CrGojUZx,72.15,1,72.15
TE1exAYuAbptvUJS1C196mx7yAh3vTpSGS,72.108,1,72.108
TUpnRTsJQxgfRK5k4et2chUqkCDvoD6Xn2,72.05,1,72.05
TCtk3a7t43m6Va24jbajgxcQrjJJctjQVy,72.05,1,72.05
TV5bRQWkXoxzKw6jUBYJD7e2tLHh5ENTis,72.0461,1,72.0461
TL2BnAEKAA1Wrg7sWviej3gbmESppou7ao,72.0461,1,72.0461
TBr84CzqtpzvkTC5ZTNSzEqrzDLfm99Zy9,72.0461,1,72.0461
TVqu2mAde4rthhKsDqbJgGCJ1m92HKhQE1,72.042,1,72.042
TR8QkPZhQk4uq3SPuxfUYfLywUiWFvAANu,72.04,1,72.04
TMP25TC6x3g22nC2QawXJvh2nwY3LdXeJN,72.04,1,72.04
TPC6jAX1MJ4RXFc57vKvDcCg4X5DhgkB6U,72.04,1,72.04
THpr4Li2gR4LxTH8nudBnbf9bNU3VfrbVB,72.04,1,72.04
TTyEbsUbUmSMy7nEN4q25KtP85WrVw26bh,72.04,1,72.04
TECyB4UkD4qJBwQEMUAt9w8uEXCPckEq9x,72.04,1,72.04
TAK7EgP9ubBR39roghK36gFYNvkU7EuAs6,72.028,1,72.028
TDgtWvDLQZDJ64QsMFJi5XHQJxi5dVXsch,72.0,1,72.0
TNTLHDM9it2yVajw3AbvJtVctqiyb5Js32,72.0,2,36.0
TRkE5iNDuHNDLD2K6KhBae4sxnamEK9ZEA,72.0,1,72.0
TUEa5okXFyQNtMZohhFocUgwDwctrz5JHh,72.0,3,24.0
TBiF9wSC3HaW44pWBqVymzCDbyZ9AAkXcC,72.0,1,72.0
TTLJNU59VbXgXEE59M7fDKCtJbD1pZiZt9,72.0,3,24.0
TLTznPm8u71CDi61yWW66t1UoWUcER8eFK,72.0,1,72.0
TJisgDRHB2aJRVPxLhdwn4BSqPTxeFvi36,71.9999,1,71.9999
TAnafs7BqkexwZPSukdUXXzU2SmAY4ENct,71.99,1,71.99
TEms1PZ5iVLJ1HqxP53i3DJvHDWGbeHBHC,71.961,1,71.961
TD2joZoRRe84mDkEUYpAXjtqqJznNYZJ9w,71.956,1,71.956
TYRo6LgckLd88RkFEews3CznVhBJJRWDzH,71.94,1,71.94
TYxWcSJUzYAfFB6jJF8gFeSTDHsYxiJ3F2,71.94,1,71.94
TBPijwHhpYxHjXi1PXtr6yvCvJuDfiGdeu,71.94,1,71.94
TPKhWfa5o1UKwNKEKwr2vh8RiEHjcYvDxF,71.94,1,71.94
TEUTdLecJ9onfMtb1D2EMzxqPD2rk1TDGF,71.9,2,35.95
TQ6RuNrLQaSPvh53YSvtQtRWLEfqRUqdrr,71.8905,1,71.8905
TMUbUkiaSdEdthVvwjfFh6idCt12GQvkR7,71.83,1,71.83
TUgKW9U52o1An1dF4ozgSq5DNsQfUp9Z41,71.78,1,71.78
TZBbt9s1hNdAi8GeKTTSBiRVeJFaGZW8gc,71.66,1,71.66
TAXEMW2JxNxR9eZqo9nTg9PcgABKbY5juA,71.6224,1,71.6224
TQN1SkwDJYLYZbZTQ1Lgth3idd5jPnm3XL,71.62,1,71.62
TUkWapH92rmkNDNRGh5S1QK5LB1zrX3R5v,71.61,1,71.61
TM4YGXYsww9xv6tSBr6dj8b3BTqY6NyPMC,71.59,1,71.59
TCYz2rxqrWxq1RkfV52SoEj7iKzzAaykhj,71.56,1,71.56
TABVwQCh8bSRHiWnLwWj6gNtxit4592Zo1,71.53,1,71.53
TQw8Z6ocuBpcMotfUeJ3iSY7iWqZ7UcEXY,71.496,1,71.496
TCNTBHaQLGzzLUMxWGoMPwUq6Ku583mh3p,71.48,1,71.48
TKmc4Vxp8AH7hmt8pgQTnwRXkNTEecLPqn,71.389,1,71.389
TJkZUMQK1keAmUwx7nrSTkvgv1hqRViNXQ,71.35,1,71.35
TJoJmV8JGNkM3XaZ9d23Ub6eiEJLNq496g,71.13,1,71.13
TCUt8Sor94xpiDGh1SMfspEtqeeoDc2TcN,71.12,1,71.12
TP3Nzry7zPaR6XE9F2PApfXNf1orsnF9MW,71.06,1,71.06
TALriDCyZnky8VH6ycunamiVnjvn8Eg57h,71.06,1,71.06
TSLV6YopzHhKTovSrtJ2dmRHNF6iTadzAb,71.06,1,71.06
TK6xyQK55Xtsr2sQiN1Qvffn7dnKwpiDZT,71.022,1,71.022
TH8KA1eZwGKtRhKF2XGMf32j5LXfXJh5kx,71.02,1,71.02
TSPCqEbhKh4JfmYhSN7pfgZoGwE12jzWbN,71.0,1,71.0
TTkwLXwc4gPvHoYjhyNT93W5vtCbkz7PtB,71.0,1,71.0
TGD1ZDggHsQyfm3Tg8QBVjxptpV8HiqnsF,71.0,1,71.0
TJJwqfKbec8V1oZcsrUFv2gwjvpAL2PD3U,71.0,1,71.0
TCj5CFdL7koN6YAfaso3MzdBBJgBWxTpwM,71.0,1,71.0
TDMgu7sxeRbBwhNiLe3qrG9twUibdV8fxs,70.9999,1,70.9999
TCxhRNSayV3sbFFbXdXKN5dXvJWHod7NjH,70.999,1,70.999
TSt2XofSuxsAUvfeSj7sAgNXLykoftCaby,70.90115,1,70.90115
TQKbWMNgz8pCrsUFcVN8PWn2Bf4geYUfaZ,70.9,1,70.9
TV2u2nhdkNa1wpn3TWLEjEPVzFRYymzcmN,70.891504,1,70.891504
TTe44Tnj1Efy4aXZ9wvaWaPEKdeUsjFwEs,70.886076,1,70.886076
TXC5RviZMtmaLhnnXFeszJQywiBStAmECw,70.830859,1,70.830859
TNURdh9FS7tgEi1CRA9LZZ3McSXik7fyrE,70.7,1,70.7
TUbNwCwTGki3K6zXj9UTuRRvymDr1MA4cf,70.69,1,70.69
TRs6e1VtM6z4REXZqXk8p4FGj81aX3W12E,70.65,1,70.65
TGJ331sijWsRAjSsbEmRYbKzTA6CJHY4Ci,70.52,1,70.52
TKvR8YhdLmVGmYJzg3jsK9Mimq6Toc2zzT,70.5026,1,70.5026
TJCqxsyUUghheYZbYQ2ASH2TEnSsenxY86,70.487,2,35.2435
TKR4kihzZutoqun3ZtfpnMeW6dXWM3n99F,70.42,1,70.42
THeyvAjSr94KZTkSQMisCBZJmoNbJTvv7H,70.42,1,70.42
TDnDHRvYX1EA3RzeEQXSMbGq4xznyqqmPD,70.392303,1,70.392303
TK15DfKssNq1Yn51PgG3cEBwUqD6StyVQZ,70.3,1,70.3
TQr2Z5Gp98GD8sLXfVyqgP9wCfk1xHnjZ7,70.12,1,70.12
TUUUuUYkdLVw2KgvkLXxQfCnn3UraofFVJ,70.1,1,70.1
TS5WYbxvyyLoG8hFMUJwe3vh6fu7QkVvNa,70.07,1,70.07
TB6QUowM1obm7AjJykEna3gQVuiunWNQZg,70.053961,1,70.053961
TNfjPbqc4us3frARCTuAaLPmfgodCazHqn,70.0,1,70.0
TAHLSt1EQeb4oXJzWEjKYLTj6VytD5n67D,70.0,1,70.0
TXoBwinwJDDze1QmfwGZEUiZgExJWfrpgR,70.0,1,70.0
TBxYQ6BfeC895MvfMcHciyEqn995ZJDwar,70.0,1,70.0
TY22u3YsXZmj12BwJxE6nJPReNr7oW1HSa,70.0,1,70.0
TUbtyQNCfkG19bdwuTht13A2jFVxYPmueQ,70.0,1,70.0
TEB5JFkSspqHid8tayBqYv8za6sU5zHQ9h,70.0,2,35.0
TALxwi18oHbht8m6PxUCDPwkj3Ss5Bn4p8,70.0,1,70.0
TQ99kdn5qykWNSZYVcHdEyQihW7VTfKRwr,70.0,1,70.0
TBair4a8yCPZUBc9AJNAzUAjSy13o8aUoT,70.0,1,70.0
TQ8wJoQiEUi5yWWKaEdEqj2QNaYFcf6NLW,70.0,1,70.0
TFYRLTkQzkN6Cv1CDuX1XTc8tbhtN7E4yf,70.0,1,70.0
TRVthG7Jge3npGv7HSwkWv5Dh38bb9b7TE,70.0,1,70.0
TVa6BRiij6oxmBdFPQBuvuyNP5zF3rzZTe,70.0,1,70.0
TLC7HPeUivgmHwUrTShYZoXsTEMfYNaQKL,70.0,1,70.0
TVt4JgmGyZMFhgConP46b3YayKvh5rUmbs,70.0,1,70.0
TQpezJ4diQ7aGQHvrnFU6UqZCYzEJsSeBa,70.0,1,70.0
TWq2AbKDtKRq6KZiA9kjPn6diqS8icLRT6,70.0,1,70.0
TVDWvzgjUNzkEwPZo36nYu7zBVBa5Uo3zd,70.0,1,70.0
TVmkgrxLRBeG3zrr6uCqUKGu5Pd5idFeEf,70.0,1,70.0
TBDCU2gioYEsc2drA6BzKfW3xws3uCwK5y,70.0,1,70.0
THSGWPqA9cEwZuS21fiXYYJiKpyVCb1gXN,70.0,1,70.0
TKd2n46RHfxAKkyhU2RGktcgxMbmYo8gXY,70.0,1,70.0
TNLekZhsYZFFG5pommiHnxULbNSizvvDbN,70.0,1,70.0
TVUaA48hLG2carYqFJpNwecagYdDRrWv7d,70.0,1,70.0
TJfCuXhQWTyRLNwtQw98j4ywsXHFTvjatC,70.0,1,70.0
TPKm6DKwmVbfZ1gmgvjAn1P1V8waTgJoXg,70.0,1,70.0
THoBf9VxrmHfV49pbUEKSh8ZJsG9Gycahm,70.0,1,70.0
TPaMjKgjDPep19KQbLPBYhwr7YzvqAFkCi,70.0,1,70.0
TUYzeVDTFrbFSUrg2wohgQGGr1sAL8HxzV,70.0,1,70.0
THVwXAx6N6PRj1vUgGRG6MpJnJb8JXnV99,70.0,1,70.0
TSuWREZMHwxtAnueSUHVYHYxzz5vUdWEsK,70.0,1,70.0
TMe7X8MmCKRTZuWmsLxh3sSG3Br888CnL1,70.0,1,70.0
TFz6EZPkhJ3v23tjQQiy2E6Pd8bCSmcvuC,70.0,1,70.0
TRo8veG1aJFHUuZsrgWtAwaJD9h23g8TeX,70.0,1,70.0
TPgsarjTVBdsm3FnkgNUQp9T8pHwwS4uhp,70.0,1,70.0
TLNJdbsN6YjPh98Tx4B1PzqPF2CUP2cLpc,70.0,1,70.0
TG5d2VEBtZEnUkL3ZQB4fb8XWKENHA8Y6G,70.0,1,70.0
TFVeEMwyGoyEFGgyYoPuAKJsVEZR8cNyrt,70.0,1,70.0
TY3QUQTsgQBQczkmcEMrccw9EmNiHZ9azy,70.0,1,70.0
TKEF8fHksyYiM7ZeoJjcEb4Bi55e5RZhWh,70.0,1,70.0
TJuZrTTWhtv6uKCMRAottq1zF5BdVkzCEt,70.0,1,70.0
TQ9PvneAcq4gf9RsqUBeYYs9KNG6C7xdY4,70.0,1,70.0
TDXhus36PB96WKpUkuNd8dNM66XvWCa6Jo,69.9999,1,69.9999
TQ2zDhL87DjYsTK6RP7tiTVPuPLHTLPb6i,69.9999,1,69.9999
TKkyVt8gKPUQGZtki5GnuqUyUpcx3qwea7,69.9999,1,69.9999
TCnN4x7iGss1UvJjV1WpzjeKGQtGpEJegR,69.9999,1,69.9999
TMrLhrN6XB2yCZNkL1rkKiHh1vfScJkdGw,69.991263,1,69.991263
TJceZPGWJ2aiJJZAk7B6AzDcoxZQcUWWgB,69.96,1,69.96
TTPPM9j3vxkjznSGsfiHSJLcRcTJM2L2vL,69.808,1,69.808
TJWRwxikMBp4kvX5RZkXLyWyQnZw3WTzYJ,69.69865,2,34.849325
TGSdh6JGWCtuqUchw6Vhfdcoc4APACujrJ,69.55,1,69.55
TW3DPeWtGpEGW5QFhD9wB2Nb7DVFnBVBRP,69.509972,1,69.509972
THNA4fDozxetdCBWVnkWvmXagh9EdSXy2R,69.47,2,34.735
TWP2aYGxgdKech9bTHc9VHhTEdPfpZcJ1i,69.47,1,69.47
TThfFBzZhBwC35mN1ZGiXnBqtGAx6D1EQ6,69.34998,1,69.34998
TD1nTNss6ZWemoFyiY78CUabDZK8G38oii,69.264,1,69.264
TXSyKQJ3eHzdMn7BvJ9DvCBjETHXmgjqnJ,69.23,1,69.23
TSVU3vEwDhAjht8SvWDx3ZQK4G3gdEpwTj,69.23,1,69.23
TGNJmer3rytzEKkzTvxtZgaX6CoYQqoutg,69.225071,1,69.225071
TUXmGAfyRBTqcALt9WMeaPrDdXWn3vt88M,69.225071,1,69.225071
TCLe3GEMRqYV9637JJY9P4oGdQGBK33333,69.2142,6,11.5357
TD6y68Rd24iBGU2DHzge7WhitqwokuJZfP,69.2,1,69.2
